"liczba porządkowa"		"imię"		"data urodzenia"		"zawód"		"liczba przyjaciół"		"dochód"		"osobowość"
"1"		1		-0.458212899856284		-0.585763907753301		-0.816517454756329		-0.0227958224114549		1.10961641440436		-0.120726297755034
"2"		1		-0.334905542565197		-2.13132658866126		-0.522377909076398		0.670931762426847		-0.883605862680349		-0.270626525330396
"3"		1		0.0613657338739903		0.347812124448926		-1.15788923182267		-0.31435151918477		0.225200773000122		1.27774458656952
"4"		1		-0.376479251267758		-1.1583813119254		-0.506884556884073		1.53776024506154		-0.481962786063491		-0.15273754604538
"5"		1		0.576041270804853		0.355764990477798		2.03725151940908		-0.837113487965611		1.21683622348793		-0.325142586116173
"6"		1		0.5696268936673		1.44096506905655		-0.426749577890057		2.51533840134221		1.46169212565696		0.158299133272632
"7"		1		-0.0421843216481351		0.238913301364503		-0.431772285361468		1.34915769269705		-0.107094819972495		1.22823840942904
"8"		1		-0.948158082688789		1.63392810069942		-1.57870272265314		-0.918692456148533		-0.54388944958787		-0.299676040957525
"9"		1		0.549875549747442		2.81199731992897		-1.09733936232413		-0.478148187936579		1.07079691146971		0.829350853250878
"10"		1		0.21448756558541		1.12318682442559		-0.072493649398264		0.997081750444107		-2.16886266740568		0.655948751427942
